size_bin,-8000.0,-7950.0,-7900.0,-7850.0,-7800.0,-7750.0,-7700.0,-7650.0,-7600.0,-7550.0,-7500.0,-7450.0,-7400.0,-7350.0,-7300.0,-7250.0,-7200.0,-7150.0,-7100.0,-7050.0,-7000.0,-6950.0,-6900.0,-6850.0,-6800.0,-6750.0,-6700.0,-6650.0,-6600.0,-6550.0,-6500.0,-6450.0,-6400.0,-6350.0,-6300.0,-6250.0,-6200.0,-6150.0,-6100.0,-6050.0,-6000.0,-5950.0,-5900.0,-5850.0,-5800.0,-5750.0,-5700.0,-5650.0,-5600.0,-5550.0,-5500.0,-5450.0,-5400.0,-5350.0,-5300.0,-5250.0,-5200.0,-5150.0,-5100.0,-5050.0,-5000.0,-4950.0,-4900.0,-4850.0,-4800.0,-4750.0,-4700.0,-4650.0,-4600.0,-4550.0,-4500.0,-4450.0,-4400.0,-4350.0,-4300.0,-4250.0,-4200.0,-4150.0,-4100.0,-4050.0,-4000.0,-3950.0,-3900.0,-3850.0,-3800.0,-3750.0,-3700.0,-3650.0,-3600.0,-3550.0,-3500.0,-3450.0,-3400.0,-3350.0,-3300.0,-3250.0,-3200.0,-3150.0,-3100.0,-3050.0,-3000.0,-2950.0,-2900.0,-2850.0,-2800.0,-2750.0,-2700.0,-2650.0,-2600.0,-2550.0,-2500.0,-2450.0,-2400.0,-2350.0,-2300.0,-2250.0,-2200.0,-2150.0,-2100.0,-2050.0,-2000.0,-1950.0,-1900.0,-1850.0,-1800.0,-1750.0,-1700.0,-1650.0,-1600.0,-1550.0,-1500.0,-1450.0,-1400.0,-1350.0,-1300.0,-1250.0,-1200.0,-1150.0,-1100.0,-1050.0,-1000.0,-950.0,-900.0,-850.0,-800.0,-750.0,-700.0,-650.0,-600.0,-550.0,-500.0,-450.0,-400.0,-350.0,-300.0,-250.0,-200.0,-150.0,-100.0,-50.0,0.0,50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,800.0,850.0,900.0,950.0,1000.0,1050.0,1100.0,1150.0,1200.0,1250.0,1300.0,1350.0,1400.0,1450.0,1500.0,1550.0,1600.0,1650.0,1700.0,1750.0,1800.0,1850.0,1900.0,1950.0,2000.0,2050.0,2100.0,2150.0,2200.0,2250.0,2300.0,2350.0,2400.0,2450.0,2500.0,2550.0,2600.0,2650.0,2700.0,2750.0,2800.0,2850.0,2900.0,2950.0,3000.0,3050.0,3100.0,3150.0,3200.0,3250.0,3300.0,3350.0,3400.0,3450.0,3500.0,3550.0,3600.0,3650.0,3700.0,3750.0,3800.0,3850.0,3900.0,3950.0,4000.0,4050.0,4100.0,4150.0,4200.0,4250.0,4300.0,4350.0,4400.0,4450.0,4500.0,4550.0,4600.0,4650.0,4700.0,4750.0,4800.0,4850.0,4900.0,4950.0,5000.0,5050.0,5100.0,5150.0,5200.0,5250.0,5300.0,5350.0,5400.0,5450.0,5500.0,5550.0,5600.0,5650.0,5700.0,5750.0,5800.0,5850.0,5900.0,5950.0,6000.0,6050.0,6100.0,6150.0,6200.0,6250.0,6300.0,6350.0,6400.0,6450.0,6500.0,6550.0,6600.0,6650.0,6700.0,6750.0,6800.0,6850.0,6900.0,6950.0,7000.0,7050.0,7100.0,7150.0,7200.0,7250.0,7300.0,7350.0,7400.0,7450.0,7500.0,7550.0,7600.0,7650.0,7700.0,7750.0,7800.0,7850.0,7900.0,7950.0
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21044527586655173,0.2069332154441379,,,0.20955961440972254,0.2275626976880777,0.22704897343469016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2256532713727577,0.2586600231725492,0.2713914728499606,0.26271420281873326,0.24982839863254738,0.25506507585358246,0.2795392638019413,0.30090832895310815,0.29411861667994393,0.2545757446456698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2075590634341896,0.21209434273833747,0.2274408404039983,0.2602049603521101,0.29353157799907603,0.3100944916211955,0.30709446873138235,0.3002864367827305,0.31059975905187454,0.33975348898480673,0.36274394267733345,0.3521811488095803,0.3063847457257242,0.24426697950516327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20567156295997058,0.24676773746425593,0.27034434678844915,0.26654066372750196,0.2607991868390726,0.27364822166236963,0.29816228066634487,0.31918611037867217,0.3309455489332112,0.3389409638277131,0.35488945160002944,0.38353123292763946,0.4069436178021292,0.3971674722765231,0.34903907824602964,0.2812454678517997,0.21815673324024729,,,0.20497660981524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
